Set ID,target
OP753345013080001769,Normal
OP753345013080001771,Normal
OP753345013080001772,Normal
OP753345013080001773,Normal
OP753345013080001774,Normal
OP753345013080001775,Normal
OP753345013080001777,Normal
OP753345013080001778,Normal
OP753345013080001780,Normal
OP753345013080001782,Normal
OP753345013080001784,Normal
OP753345013080001785,Normal
OP753345013080001786,Normal
OP753345013080001787,Normal
OP753345013080001788,Normal
OP753345013080001789,Normal
OP753345013080001790,Normal
OP753345013080001791,Normal
OP753345013080001794,Normal
OP753345013080001793,Normal
OP753345013080001796,Normal
OP753345013080001798,Normal
OP753345013080001799,Normal
OP753345013080001800,Normal
OP753345013080001802,Normal
OP753345013080001803,Normal
OP753345013080001806,Normal
OP753345013080001808,Normal
OP753345013080001809,Normal
OP753345013080001810,Normal
OP753345013080001811,Normal
OP753345013080001812,Normal
OP753345013080001815,Normal
OP753345013080001816,Normal
OP753345013080001817,Normal
OP753345013080001818,Normal
OP753345013080001819,Normal
OP753345013080001820,Normal
OP753345013080001821,Normal
OP753345013080001822,Normal
OP753345013080001823,Normal
OP753345013080001824,Normal
OP753345013080001825,Normal
OP753345013080001826,Normal
OP753345013080001827,Normal
OP753345013080001548,Normal
OP753345013080001550,Normal
OP753345013080001551,Normal
OP753345013080001552,Normal
OP753345013080001554,Normal
OP753345013080001555,Normal
OP753345013080001559,Normal
OP753345013080001557,Normal
OP753345013080001561,Normal
OP753345013080001562,Normal
OP753345013080001563,Normal
OP753345013080001565,Normal
OP753345013080001567,Normal
OP753345013080001568,Normal
OP753345013080001569,Normal
OP753345013080001570,Normal
OP753345013080001571,Normal
OP753345013080001572,Normal
OP753345013080001573,Normal
OP753345013080001574,Normal
OP753345013080001575,Normal
OP753345013080001576,Normal
OP753345013080001577,Normal
OP753345013080001578,Normal
OP753345013080001581,Normal
OP753345013080001582,Normal
OP753345013080001583,Normal
OP753345013080001584,Normal
OP753345013080001585,Normal
OP753345013080001588,Normal
OP753345013080001589,Normal
OP753345013080001590,Normal
OP753345013080001591,Normal
OP753345013080001592,Normal
OP753345013080001593,Normal
OP753345013080001596,Normal
OP753345013080001597,Normal
OP753345013080001598,Normal
OP753345013080001600,Normal
OP753345013080001603,Normal
OP753345013080001604,Normal
OP753345013080001605,Normal
OP753345013080001606,Normal
OP753345013080001607,AbNormal
OP753345013080001608,Normal
OP753345013080001610,AbNormal
OP753345013080001611,Normal
OP753345013080001613,Normal
OP753345013080001617,Normal
OP753345013080001618,Normal
OP753345013080001619,Normal
OP753345013080001622,Normal
OP753345013080001626,Normal
OP753345013080001627,Normal
OP753345013080001628,Normal
OP753345013080001629,Normal
OP753345013080001630,Normal
OP753345013080001631,Normal
OP753345013080001633,Normal
OP753345013080001634,Normal
OP753345013080001635,Normal
OP753345013080001636,Normal
OP753345013080001637,Normal
OP753345013080001639,Normal
OP753345013080001640,Normal
OP753345013080001642,Normal
OP753345013080001643,Normal
OP753345013080001644,Normal
OP753345013080001646,Normal
OP753345013080001648,Normal
OP753345013080001650,Normal
OP753345013080001652,Normal
OP753345013080001653,Normal
OP753345013080001654,Normal
OP753345013080001655,Normal
OP753345013080001657,Normal
OP753345013080001658,Normal
OP753345013080001659,Normal
OP753345013080001661,Normal
OP753345013080001662,Normal
OP753345013080001663,Normal
OP753345013080001664,Normal
OP753345013080001665,Normal
OP753345013080001666,Normal
OP753345013080002051,Normal
OP753345013080002053,Normal
OP753345013080002054,Normal
OP753345013080002055,Normal
OP753345013080002056,Normal
OP753345013080002057,Normal
OP753345013080002058,Normal
OP753345013080002059,Normal
OP753345013080002060,Normal
OP753345013080002061,Normal
OP753345013080002062,Normal
OP753345013080002063,Normal
OP753345013080002064,Normal
OP753345013080002065,Normal
OP753345013080002066,Normal
OP753345013080002067,Normal
OP753345013080002069,Normal
OP753345013080002070,Normal
OP753345013080002073,Normal
OP753345013080002074,Normal
OP753345013080002075,Normal
OP753345013080002076,Normal
OP753345013080002077,Normal
OP753345013080002078,Normal
OP753345013080002079,Normal
OP753345013080002081,Normal
OP753345013080002082,Normal
OP753345013080002083,Normal
OP753345013080002084,Normal
OP753345013080002085,Normal
OP753345013080002088,Normal
OP753345013080002089,Normal
OP753345013080002091,Normal
OP753345013080002093,Normal
OP753345013080002095,Normal
OP753345013080002094,Normal
OP753345013080002099,Normal
OP753345013080002100,Normal
OP753345013080002101,Normal
OP753345013080002102,Normal
OP753345013080002103,AbNormal
OP753345013080002104,Normal
OP753345013080002105,Normal
OP753345013080002106,Normal
OP753345013080002107,Normal
OP753345013080002110,Normal
OP753345013080002113,Normal
OP753345013080002114,Normal
OP753345013080002115,Normal
OP753345013080002117,AbNormal
OP753345013080002118,Normal
OP753345013080002119,Normal
OP753345013080002120,Normal
OP753345013080002121,Normal
OP753345013080002122,Normal
OP753345013080002123,Normal
OP753345013080002124,Normal
OP753345013080002125,AbNormal
OP753345013080002126,Normal
OP753345013080002128,Normal
OP753345013080002129,Normal
OP753345013080002130,Normal
OP753345013080002131,Normal
OP753345013080002132,Normal
OP753345013080002133,Normal
OP753345013080002136,Normal
OP753345013080002137,Normal
OP753345013080002140,Normal
OP753345013080002141,Normal
OP753345013080002142,Normal
OP753345013080002144,Normal
OP753345013080002145,Normal
OP753345013080002147,Normal
OP753345013080002148,Normal
OP753345013080002150,AbNormal
OP753345013080002151,Normal
OP753345013080002152,Normal
OP753345013080002153,Normal
OP753345013080002154,Normal
OP753345013080002160,Normal
OP753345013080002162,Normal
OP753345013080002163,Normal
OP753345013080002159,Normal
OP753345013080002164,Normal
OP753345013080002167,Normal
OP753345013080002168,Normal
OP753345013080002169,Normal
OP753345013080002170,Normal
OP753345013080002171,Normal
OP753345013080002172,Normal
OP753345013080002173,Normal
OP753345013080002175,Normal
OP753345013080002176,AbNormal
OP753345013080002177,Normal
OP753345013080002179,Normal
OP753345013080002178,AbNormal
OP753345013080002186,Normal
OP753345013080002187,Normal
OP753345013080002188,Normal
OP753345013080002189,Normal
OP753345013080002190,Normal
OP753345013080002191,Normal
OP753345013080002192,Normal
OP753345013080002193,Normal
OP753345013080002194,Normal
OP753345013080002199,Normal
OP753345013080002200,Normal
OP753345013080002201,Normal
OP753345013080002202,Normal
OP753345013080002203,Normal
OP753345013080002183,AbNormal
OP753345013080002184,AbNormal
OP753345013080002204,Normal
OP753345013080002205,Normal
OP753345013080002207,Normal
OP753345013080002206,Normal
OP753345013080002208,Normal
OP753345013080002209,Normal
OP753345013080002210,Normal
OP753345013080002211,Normal
OP753345013080002212,Normal
OP753345013080002213,Normal
OP753345013080002217,Normal
OP753345013080002218,Normal
OP753345013080002219,Normal
OP753345013080002221,Normal
OP753345013080002222,Normal
OP753345013080002223,Normal
OP753345013080002224,Normal
OP753345013080002229,Normal
OP753345013080002234,Normal
OP753345013080002235,Normal
OP753345013080002237,Normal
OP753345013080002240,Normal
OP753345013080002239,Normal
OP753345013080002241,Normal
OP753345013080002243,Normal
OP753345013080002244,Normal
OP753345013080002245,Normal
OP753345013080002246,Normal
OP753345013080002248,Normal
OP753345013080002249,Normal
OP753345013080002250,AbNormal
OP753345013080002251,Normal
OP753345013080002252,Normal
OP753345013080002253,Normal
OP753345013080002255,Normal
OP753345013080002256,Normal
OP753345013080002257,Normal
OP753345013080001920,Normal
OP753345013080001921,Normal
OP753345013080001922,Normal
OP753345013080001923,Normal
OP753345013080001925,Normal
OP753345013080001928,Normal
OP753345013080001930,Normal
OP753345013080001931,Normal
OP753345013080001933,Normal
OP753345013080001935,Normal
OP753345013080001936,Normal
OP753345013080001943,Normal
OP753345013080001946,Normal
OP753345013080001947,Normal
OP753345013080001948,Normal
OP753345013080001949,Normal
OP753345013080001950,Normal
OP753345013080001951,Normal
OP753345013080001953,Normal
OP753345013080001955,Normal
OP753345013080001956,Normal
OP753345013080001957,Normal
OP753345013080001958,Normal
OP753345013080001960,AbNormal
OP753345013080001961,Normal
OP753345013080001962,Normal
OP753345013080001963,Normal
OP753345013080001965,Normal
OP753345013080001966,Normal
OP753345013080001968,Normal
OP753345013080001967,Normal
OP753345013080001969,Normal
OP753345013080001970,Normal
OP753345013080001972,Normal
OP753345013080001973,Normal
OP753345013080001974,Normal
OP753345013080001975,Normal
OP753345013080001976,Normal
OP753345013080001977,Normal
OP753345013080001978,Normal
OP753345013080001979,Normal
OP753345013080001981,Normal
OP753345013080001982,Normal
OP753345013080001986,Normal
OP753345013080001987,AbNormal
OP753345013080001988,Normal
OP753345013080001990,Normal
OP753345013080001991,Normal
OP753345013080001992,Normal
OP753345013080001994,Normal
OP753345013080001996,AbNormal
OP753345013080001997,Normal
OP753345013080001998,Normal
OP753345013080001999,Normal
OP753345013080002001,Normal
OP753345013080002002,Normal
OP753345013080002003,Normal
OP753345013080002004,Normal
OP753345013080002005,Normal
OP753345013080002006,Normal
OP753345013080002007,Normal
OP753345013080002009,Normal
OP753345013080002011,Normal
OP753345013080002013,Normal
OP753345013080002014,Normal
OP753345013080002015,Normal
OP753345013080002017,Normal
OP753345013080002018,AbNormal
OP753345013080002020,AbNormal
OP753345013080002021,Normal
OP753345013080002022,Normal
OP753345013080002024,Normal
OP753345013080002026,Normal
OP753345013080002028,Normal
OP753345013080002029,Normal
OP753345013080002032,Normal
OP753345013080002033,Normal
OP753345013080002034,Normal
OP753345013080002035,Normal
OP753345013080002036,Normal
OP753345013080002037,Normal
OP753345013080002040,Normal
OP753345013080002041,Normal
OP753345013080002043,Normal
OP753345013080002044,Normal
OP753345013080002045,AbNormal
OP753345013080002046,Normal
OP753345013080002048,Normal
OP753345013080001830,Normal
OP753345013080001831,Normal
OP753345013080001832,Normal
OP753345013080001833,Normal
OP753345013080001835,Normal
OP753345013080002049,Normal
OP753345013080001836,Normal
OP753345013080001837,Normal
OP753345013080001838,Normal
OP753345013080001839,Normal
OP753345013080001841,Normal
OP753345013080001842,Normal
OP753345013080001843,Normal
OP753345013080001845,Normal
OP753345013080001846,Normal
OP753345013080001848,Normal
OP753345013080001849,Normal
OP753345013080001851,Normal
OP753345013080001852,Normal
OP753345013080001854,Normal
OP753345013080001856,Normal
OP753345013080001857,Normal
OP753345013080001859,Normal
OP753345013080001860,Normal
OP753345013080001862,Normal
OP753345013080001863,Normal
OP753345013080001864,Normal
OP753345013080001866,Normal
OP753345013080001868,AbNormal
OP753345013080001870,Normal
OP753345013080001871,Normal
OP753345013080001872,Normal
OP753345013080001873,Normal
OP753345013080001874,Normal
OP753345013080001875,Normal
OP753345013080001877,Normal
OP753345013080001878,Normal
OP753345013080001879,Normal
OP753345013080001880,Normal
OP753345013080001882,Normal
OP753345013080001883,Normal
OP753345013080001885,Normal
OP753345013080001886,Normal
OP753345013080001887,Normal
OP753345013080001888,Normal
OP753345013080001889,Normal
OP753345013080001894,Normal
OP753345013080001895,Normal
OP753345013080001896,Normal
OP753345013080001897,Normal
OP753345013080001898,Normal
OP753345013080001899,Normal
OP753345013080001900,Normal
OP753345013080001901,Normal
OP753345013080001902,Normal
OP753345013080001904,Normal
OP753345013080001905,Normal
OP753345013080001910,Normal
OP753345013080001911,Normal
OP753345013080001912,Normal
OP753345013080001913,Normal
OP753345013080001914,Normal
OP753345013080001916,Normal
OP753345013080001919,Normal
OP753345013080002594,Normal
OP753345013080002598,Normal
OP753345013080002597,Normal
OP753345013080002599,AbNormal
OP753345013080002600,Normal
OP753345013080002601,Normal
OP753345013080002603,Normal
OP753345013080002604,Normal
OP753345013080002605,Normal
OP753345013080002606,AbNormal
OP753345013080002607,Normal
OP753345013080002608,Normal
OP753345013080002609,Normal
OP753345013080002611,Normal
OP753345013080002612,Normal
OP753345013080002614,Normal
OP753345013080002613,Normal
OP753345013080002615,Normal
OP753345013080002617,Normal
OP753345013080002618,Normal
OP753345013080002619,Normal
OP753345013080002620,Normal
OP753345013080002621,Normal
OP753345013080002622,Normal
OP753345013080002624,Normal
OP753345013080002625,Normal
OP753345013080002627,Normal
OP753345013080002628,Normal
OP753345013080002629,Normal
OP753345013080002630,Normal
OP753345013080002631,Normal
OP753345013080002634,Normal
OP753345013080002635,AbNormal
OP753345013080002636,Normal
OP753345013080002637,Normal
OP753345013080002638,Normal
OP753345013080002639,Normal
OP753345013080002640,Normal
OP753345013080002641,Normal
OP753345013080002642,Normal
OP753345013080002645,Normal
OP753345013080002646,Normal
OP753345013080002647,Normal
OP753345013080002648,Normal
OP753345013080002649,Normal
OP753345013080002650,Normal
OP753345013080002652,Normal
OP753345013080002653,Normal
OP753345013080002654,Normal
OP753345013080002655,Normal
OP753345013080002656,Normal
OP753345013080002659,Normal
OP753345013080002662,Normal
OP753345013080002663,Normal
OP753345013080002664,Normal
OP753345013080002665,Normal
OP753345013080002666,Normal
OP753345013080002667,Normal
OP753345013080002668,Normal
OP753345013080002670,Normal
OP753345013080002671,Normal
OP753345013080002672,Normal
OP753345013080002673,Normal
OP753345013080002674,Normal
OP753345013080002677,Normal
OP753345013080002676,Normal
OP753345013080002680,Normal
OP753345013080002683,Normal
OP753345013080002684,Normal
OP753345013080002687,Normal
OP753345013080002531,Normal
OP753345013080002532,Normal
OP753345013080002533,Normal
OP753345013080002534,Normal
OP753345013080002535,Normal
OP753345013080002536,Normal
OP753345013080002538,Normal
OP753345013080002539,Normal
OP753345013080002542,Normal
OP753345013080002544,Normal
OP753345013080002546,Normal
OP753345013080002547,Normal
OP753345013080002550,Normal
OP753345013080002552,Normal
OP753345013080002551,Normal
OP753345013080002553,Normal
OP753345013080002555,Normal
OP753345013080002557,Normal
OP753345013080002558,Normal
OP753345013080002559,Normal
OP753345013080002560,Normal
OP753345013080002561,Normal
OP753345013080002562,Normal
OP753345013080002563,Normal
OP753345013080002565,Normal
OP753345013080002566,Normal
OP753345013080002567,Normal
OP753345013080002568,Normal
OP753345013080002571,Normal
OP753345013080002572,Normal
OP753345013080002573,Normal
OP753345013080002576,Normal
OP753345013080002577,Normal
OP753345013080002579,Normal
OP753345013080002580,Normal
OP753345013080002581,Normal
OP753345013080002583,Normal
